id,block_code,column_59,column_60,nomor_1,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,created_at_gabungan,data_source_gabungan,preprocessing_version,number_col,0_6780462184873949,3808,2010,126_93333333333334,2_938799863291047,34496,101_37684008408796,3_0142610659229665,42662,128_5944055944056,0_07546120263191947,8166,27_21756551031764,3_980585584165905,63458,252_6,3_641010119006645,55264,201_21678321678323,0_33957546515925996,8194,51_38321678321677,4_316289710148346,84802,366_03,4_612661823142521,59996
477,I033A,I033A,2013.0,478.0,337.16,17.797634242660898,35253.0,627.4199999565246,-9.526204970299386,5509.0,-290.2599999565246,9.60447726759873,39373.30366492147,378.16,18.487283257552903,34075.0,629.9541770011151,-8.882805989954173,5298.30366492147,-251.7941770011151,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,478.0,0.2110662107553621,3217.0,2013.0,112.4825174825175, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,3.177810248400262,19847.0,63.07, ,0.0,0.0, ,19847.0,63.07,3.5704085275666855,39214.0,140.01,3.0168774340362776,35532.0
478,I034A,I034A,2013.0,479.0,353.47,12.3582465882276,46599.5,575.888111888112,-4.085878875433011,-3870.5,-222.418111888112,10.180842275474957,39641.120948529,403.58,13.264088146905117,43735.0,580.1048951048953,-3.083245871430158,-4093.879051470998,-176.52489510489528,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,479.0,0.2290760869565217,3680.0,2013.0,120.65573770491804, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,3.159015500420938,20193.0,63.79, ,0.0,0.0, ,20193.0,63.79,2.8376810633431666,30169.0,85.61,2.4975024975024978,39718.0
479,I035A,I035A,2013.0,480.0,330.97,14.5860943072724,42034.0,613.1118881118881,-7.308669561785472,3445.0,-282.1418881118881,8.353302410189606,43824.5836225736,366.08,15.433128303468374,39727.0,613.1118881118881,-7.079825893278768,4097.583622573598,-247.0318881118881,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,480.0,0.3401767892785857,3507.0,2013.0,119.69283276450513, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,2.904361512653771,24143.0,70.12, ,0.0,0.0, ,24143.0,70.12,2.7500302334018625,24807.0,68.22,2.497502497502498,32396.0
480,H036A,H036A,2012.0,575.0,361.9,15.141141201998169,36232.5,548.6013986013986,-8.227792076912204,16115.5,-186.70139860139864,7.249187644659597,57836.82538675516,419.27,15.826486032899115,34663.5,548.6013986013986,-8.57729838823952,23173.32538675516,-129.33139860139863,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,575.0,0.9542190305206464,3342.0,2012.0,112.1476510067114, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,2.9466548403446526,15784.0,46.51,2.4975024975024978,2142.0,5.34965034965035,0.4491523428421549,13642.0,41.16034965034965,3.4061459915339127,30947.0,105.41,2.569284191075049,38328.0
481,J035A,J035A,2013.0,481.0,337.43,14.89521552803589,38241.5,569.6153846153845,-7.499975762979346,7386.5,-232.1853846153845,8.56188003097191,43472.92868547099,372.21,15.4939006713537,36883.0,571.4615384615385,-6.93202064038179,6589.9286854709935,-199.25153846153847,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,481.0,0.1262789445341949,3714.0,2013.0,124.63087248322148, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,2.3422982885085575,30675.0,71.85, ,0.0,0.0, ,30675.0,71.85,3.4612324286093186,45244.0,156.6,2.4975024975024973,45430.0
482,K031A,K031A,2013.0,482.0,160.08,14.213010655145377,25015.0,355.5384615384616,-7.983247267847743,681.0,-195.4584615384616,7.918583704589416,21697.06179912238,171.81,14.998763862400226,23760.0,356.3706293706294,-7.08018015781081,-2062.9382008776192,-184.56062937062936,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,482.0,0.1623686723973256,2094.0,2013.0,115.69060773480663, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,2.1125151709859358,14007.0,29.59, ,0.0,0.0, ,14007.0,29.59,2.997096885302367,20323.0,60.91,2.4975024975024978,24556.0
483,K034A,K034A,2013.0,483.0,82.04,13.5146423542328,7032.0,95.03496503496504,-2.584719625748921,474.0,-12.994965034965048,11.12991475020976,7463.6690275129395,83.07,13.791722276441236,7018.5,96.7972027972028,-2.661807526231476,445.16902751293946,-13.72720279720282,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,483.0,0.3073322932917317,641.0,2013.0,112.4561403508772, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,1.9850467289719627,5350.0,10.62, ,0.0,0.0, ,5350.0,10.62,3.560138491645341,6643.0,23.65,2.4975024975024978,6216.0
484,L032B,L032B,2009.0,484.0,508.41,20.104895104895107,32856.0,660.5664335664336,-8.721902090386777,11808.0,-152.15643356643358,12.655450649917354,38755.63293379861,490.47,20.51282051282051,30802.5,631.8461538461538,-7.857369862903157,7953.13293379861,-141.37615384615378,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,484.0,0.013451837617103,4163.0,2009.0,126.38497690320273,4.631821685931925,92448.0,428.2026512210346,4.370629370629371,65712.0,287.2027972027972,0.26119231530255416,26736.0,140.99985401823744,7.01643430027734,106728.0,748.85,6.118881118881118,65712.0,402.0839160839161,0.8975531813962219,41016.0,346.766083916084,8.378027213339589,83121.0,696.39,8.391608391608392,61605.0
485,L033B,L033B,2009.0,485.0,436.76,20.104895104895107,29248.0,588.027972027972,-10.701691522394244,17200.0,-151.26797202797206,11.588327266511332,34784.14017222956,403.09,20.512820512820515,27420.0,562.4615384615385,-8.924493246309181,7364.140172229556,-159.37153846153848,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,485.0,0.0124257158292814,3702.0,2009.0,121.60351448091784,4.458338399942236,102935.0,458.9190631980541,4.370629370629371,58496.0,255.6643356643357,0.08770902931286528,44439.0,203.2547275337184,6.550156886864244,95929.0,628.35,6.118881118881119,58496.0,357.93006993007,0.4312757679831245,37433.0,270.41993006993005,7.736689211166818,89157.0,689.78,8.391608391608392,54840.0
486,L034B,L034B,2009.0,486.0,397.95,20.104895104895107,27312.0,549.1048951048951,-10.405657979934713,13717.0,-151.15489510489516,10.833371136771156,33668.1902055383,364.74,20.512820512820515,25605.0,525.2307692307693,-9.67944937604936,8063.190205538303,-160.49076923076927,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,486.0,0.0,3414.0,2009.0,115.19399825887945,4.051342619279329,84660.0,342.986666148188,4.370629370629371,54624.0,238.74125874125875,-0.3192867513500417,30036.0,104.24540740692927,6.3393142654112635,84435.0,535.26,6.118881118881118,54624.0,334.23776223776224,0.22043314653014523,29811.0,201.0222377622377,8.1044589077091,74211.0,601.44,8.391608391608392,51210.0
487,I036A,I036A,2011.0,567.0,321.4,16.26301250917335,39559.5,643.3566433566432,-9.201449034198616,5954.5,-321.9566433566432,8.132019870262013,45416.760644007154,369.33,17.591748857898722,36571.5,643.3566433566432,-9.459728987636709,8845.260644007154,-274.0266433566432,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,567.0,0.3760869565217391,3680.0,2011.0,126.46048109965636,1.8500914785626372,3382.0,6.25700938049884,2.4975024975024973,32144.0,80.27972027972028,-0.6474110189398601,-28762.0,-74.02271089922144,2.937083424888303,27306.0,80.2,3.236983678307649,55832.0,180.7272727272727,-0.299900253419346,-28526.0,-100.52727272727267,3.511336236705856,53501.0,187.86,3.985649804091548,58758.0
488,L035B,L035B,2009.0,487.0,374.67,20.104895104895103,22424.0,450.83216783216784,-10.692494964212797,17382.0,-76.16216783216782,13.454916924749057,25175.92653262092,338.74,20.512820512820515,21022.5,431.2307692307692,-7.05790358807146,4153.426532620921,-92.49076923076922,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,487.0,0.0,2803.0,2009.0,112.23101458706344,4.266670767593018,79151.0,337.711257925755,4.370629370629371,44848.0,196.01398601398603,-0.10395860303635285,34303.0,141.69727191176895,6.287173100871731,80300.0,504.86,6.118881118881119,44848.0,274.4195804195804,0.16829198199061146,35452.0,230.4404195804196,8.10609249002542,59401.0,481.51,8.391608391608392,42045.0
489,L036B,L036B,2009.0,488.0,479.06,20.104895104895107,30264.0,608.4545454545455,-10.31077084345132,18649.0,-129.3945454545455,11.191570844364016,40073.01622236979,448.48,20.512820512820515,28372.5,582.0,-9.3212496684565,11700.516222369792,-133.51999999999998,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,488.0,0.0,3783.0,2009.0,120.60527693999636,4.278574998788965,102687.0,439.3540309006425,4.370629370629372,60528.0,264.54545454545456,-0.09205437184040655,42159.0,174.80857635518794,6.117695558074822,97030.0,593.6,6.118881118881118,60528.0,370.3636363636364,-0.0011855608062960599,36502.0,223.23636363636365,8.08394231896518,76767.0,620.58,8.391608391608392,56745.0
490,L039A,L039A,2009.0,489.0,213.6,19.715293536090503,19536.5,385.16783216783216,-11.951690875530044,7976.5,-171.56783216783217,8.777567713073218,22376.35828288388,196.41,20.13886903502603,18345.0,369.4475524475525,-11.361301321952812,4031.358282883877,-173.03755244755249,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,489.0,0.0566512798992866,2383.0,2009.0,117.74939804609676,4.807081289774202,49271.0,236.8497022284647,4.370629370629371,35968.0,157.2027972027972,0.4364519191448313,13303.0,79.64690502566751,6.4371798453944304,53685.0,345.58,6.118881118881118,35968.0,220.08391608391605,0.31829872651331215,17717.0,125.49608391608392,8.28234794607791,47105.0,390.14,8.078778845417432,35610.0
491,M031B,M031B,2009.0,490.0,0.0,13.04847477674912,0.0,0.0,-5.561648410193306,0.0,0.0,8.489968671245864,0.0,0.0,13.869218413812163,0.0,0.0,-5.371838138107516,0.0,0.0,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,490.0,0.0,0.0,2009.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0
492,M032B,M032B,2009.0,491.0,115.12,20.104895104895107,7392.0,148.6153846153846,-10.513160394013587,4610.0,-33.49538461538461,13.516863246842654,7721.466000951023,104.37,20.512820512820515,6930.0,142.15384615384616,-6.995957265977861,791.4660009510226,-37.78384615384616,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,491.0,0.0,924.0,2009.0,123.2,6.533333333333333,300.0,1.96,4.37062937062937,14784.0,64.61538461538461,2.1627039627039633,-14484.0,-62.65538461538461,5.694282380396733,16283.0,92.72,6.118881118881119,14784.0,90.46153846153848,-0.4245987384843861,1499.0,2.258461538461532,7.375566769987448,39037.0,287.92,8.391608391608393,13860.0
493,M033B,M033B,2009.0,492.0,315.42,20.104895104895107,23936.0,481.2307692307693,-11.24129706072043,11650.0,-165.81076923076927,12.541147591552754,22458.86972813521,281.66,20.512820512820515,22440.0,460.3076923076924,-7.971672921267761,18.869728135214245,-178.64769230769235,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,492.0,0.0,2992.0,2009.0,120.25136519665384,4.634420422756032,82978.0,384.5549378394501,4.370629370629371,47872.0,209.23076923076923,0.26379105212666154,35106.0,175.32416860868082,6.416542408560653,91208.0,585.24,6.118881118881119,47872.0,292.92307692307696,0.2976612896795334,43336.0,292.31692307692305,7.465220129386845,69868.0,521.58,8.391608391608392,44880.0
494,J036A,J036A,2011.0,538.0,375.91,16.522616170447126,31235.0,516.083916083916,-8.517888843516268,15726.0,-140.17391608391603,8.876691244178637,46268.36607270135,410.71,18.190223149425165,28371.5,516.083916083916,-9.313531905246528,17896.86607270135,-105.37391608391609,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,538.0,0.2048710601719197,3490.0,2011.0,116.72240802675586,2.7502913613075064,19761.0,54.34850759079764,2.497502497502497,38850.0,97.027972027972,0.25278886380500953,-19089.0,-42.67946443717437,3.5653550065717123,37281.0,132.92,3.4909347073392465,50230.0,175.34965034965035,0.07442029923246585,-12949.0,-42.42965034965036,4.712841276663123,44209.0,208.35,4.356041804308458,44942.0
495,M034B,M034B,2009.0,493.0,370.36,20.104895104895103,20072.0,403.5454545454545,-8.438543438543437,11674.0,-33.18545454545449,11.197395217816837,25397.871064467767,284.39,20.512820512820515,18817.5,386.0,-9.315425295003678,6580.371064467767,-101.61,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,493.0,0.0,2509.0,2009.0,115.7898034832816,4.699919559997555,70683.0,332.2044142593072,4.37062937062937,40144.0,175.45454545454544,0.32929018936818544,30539.0,156.74986880476175,6.369829309549439,65030.0,414.23,6.118881118881118,40144.0,245.63636363636363,0.2509481906683204,24886.0,168.5936363636364,7.03425631587753,47816.0,336.35,8.39160839160839,37635.0
496,M035B,M035B,2009.0,494.0,291.83,20.104895104895107,19176.0,385.5314685314685,-11.042695930905106,13027.0,-93.70146853146856,10.81486308493223,22262.880085412453,240.77,20.51282051282051,17977.5,368.7692307692308,-9.697957427888282,4285.380085412453,-127.99923076923076,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,494.0,0.0,2397.0,2009.0,122.5479459224006, ,0.0,0.0,4.370629370629371,38352.0,167.62237762237763, ,-38352.0,-167.62237762237763, ,0.0,0.0,6.118881118881119,38352.0,234.6713286713287, ,-38352.0,-234.6713286713287, ,0.0,0.0,8.39160839160839,35955.0
497,M036B,M036B,2009.0,495.0,372.51,20.104895104895103,24664.0,495.86713286713285,-10.951415647454567,16032.0,-123.35713286713286,12.620551599720844,27027.344827586207,341.1,20.512820512820515,23122.5,474.3076923076923,-7.89226891309967,3904.844827586207,-133.2076923076923,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,495.0,0.0,3083.0,2009.0,117.22433460076046,5.279972573234782,32138.0,169.6877585586194,4.37062937062937,49328.0,215.5944055944056,0.9093432026054122,-17190.0,-45.906647035786165,6.5819244003267565,40397.0,265.89,6.118881118881117,49328.0,301.8321678321678,0.4630432814456391,-8931.0,-35.9421678321678,8.310894897612853,26517.0,220.38,8.391608391608392,46245.0
498,M037B,M037B,2009.0,496.0,423.24,20.104895104895103,29664.0,596.3916083916083,-10.837745272397456,16007.0,-173.1516083916083,11.32848403140071,28565.16362675126,323.6,20.512820512820515,27810.0,570.4615384615385,-9.184336481419804,755.1636267512586,-246.86153846153843,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,496.0,0.0,3708.0,2009.0,125.9058318856376,3.987854470693145,31165.0,124.28148457915186,4.370629370629371,59328.0,259.3006993006993,-0.38277489993622593,-28163.0,-135.01921472154743,6.2017223382045925,30656.0,190.12,6.118881118881119,59328.0,363.02097902097904,0.08284121932347333,-28672.0,-172.90097902097904,8.401716277822473,22374.0,187.98,8.391608391608392,55620.0
499,M038B,M038B,2009.0,497.0,354.25,20.104895104895103,31848.0,640.3006993006993,-10.824046270732149,6322.0,-286.0506993006993,11.038584917900351,27380.3211415154,302.24,20.512820512820515,29857.5,612.4615384615385,-9.474235594920165,-2477.178858484604,-310.22153846153844,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,497.0,0.0,3981.0,2009.0,142.39979290562826,4.28078807070601,21272.0,91.06092384005824,4.37062937062937,63696.0,278.3916083916084,-0.08984129992335976,-42424.0,-187.3306845515501,6.327651515151516,26400.0,167.05,6.118881118881118,63696.0,389.7482517482517,0.20877039627039728,-37296.0,-222.6982517482517,8.233071187825555,19582.0,161.22,8.391608391608392,59715.0
500,M039B,M039B,2009.0,498.0,210.57,20.104895104895107,16632.0,334.3846153846154,-10.999165375165378,6493.0,-123.81461538461542,9.735178647716534,17290.899950714636,168.33,20.512820512820515,15592.5,319.84615384615387,-10.77764186510398,1698.3999507146364,-151.51615384615386,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,498.0,0.0,2079.0,2009.0,126.3136431075946,5.257780593119488,181.0,0.9516582873546272,4.37062937062937,33264.0,145.3846153846154,0.8871512224901181,-33083.0,-144.43295709726075,2.4213075060532687,826.0,2.0,6.118881118881119,33264.0,203.53846153846155,-3.6975736128278505,-32438.0,-201.53846153846155,0,473.0,0.0,8.391608391608392,31185.0
501,M040B,M040B,2009.0,499.0,260.91,18.529499411416463,21929.5,406.3426573426573,-9.894098603843814,8284.5,-145.4326573426573,10.854274594808148,20920.790055248617,227.08,19.00848873255001,20693.0,393.3426573426573,-8.154214137741862,227.7900552486172,-166.26265734265732,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,499.0,0.2482814395471087,2473.0,2009.0,116.92614023702988,4.864035034792997,69116.0,336.1826454647528,4.370629370629371,29744.0,130.0,0.4934056641636264,39372.0,206.1826454647528,6.476729640440068,62354.0,403.85,6.1069886483732745,29842.0,182.24475524475525,0.36974099206679334,32512.0,221.6052447552448,8.128240546113346,49953.0,406.03,7.002775635167648,36509.0
502,M041B,M041B,2009.0,500.0,321.0,19.839553959885727,22787.0,452.0839160839161,-10.170296775718006,10411.0,-131.0839160839161,10.396175382672029,24987.073653352872,259.77,20.2560462076033,21386.0,433.1958041958042,-9.859870824931273,3601.0736533528725,-173.42580419580423,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,500.0,0.03604568165596,2802.0,2009.0,116.4610207621414,4.735863806641098,78047.0,369.6199625169178,4.370629370629371,43216.0,188.88111888111888,0.3652344360117272,34831.0,180.7388436357989,6.42980429644972,75318.0,484.28,6.080576321887736,43678.0,265.58741258741253,0.34922797456198396,31640.0,218.69258741258744,7.959212526066518,56586.0,450.38,8.320877108733782,41109.0
503,M042B,M042B,2009.0,501.0,351.87,20.104895104895103,25328.0,509.2167832167832,-10.80108759564074,12492.0,-157.3467832167832,9.654838205354867,30533.91405735778,294.8,20.51282051282052,23745.0,487.0769230769232,-10.85798230746565,6788.914057357779,-192.2769230769232,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,501.0,0.0267445434983092,3253.0,2009.0,111.68930282791835,4.729433214120371,82471.0,390.04108660172113,4.370629370629372,50656.0,221.39860139860147,0.3588038434909997,31815.0,168.64248520311966,6.579426517403,85129.0,560.1,6.11888111888112,50656.0,309.95804195804203,0.46054539852188014,34473.0,250.141958041958,8.422928917689783,60029.0,505.62,8.391608391608392,47490.0
504,M043B,M043B,2009.0,502.0,174.03,17.708714184557994,12088.0,214.06293706293704,-7.352251437592987,4716.0,-40.03293706293704,12.441875483934686,13643.441474654375,169.75,18.1855464816615,11441.5,208.06993006993005,-5.743670997726815,2201.941474654377,-38.31993006993005,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,502.0,0.337200309358082,1293.0,2009.0,112.13272781600531,4.477812900012025,41179.0,184.3918574095952,4.370629370629371,13712.0,59.930069930069926,0.10718352938265419,27467.0,124.46178747952524,5.316444418045202,33671.0,179.01,6.118881118881118,13712.0,83.90209790209789,-0.8024367008359166,19959.0,95.1079020979021,7.51614606604655,24619.0,185.04,8.391608391608392,12855.0
505,K036A,K036A,2011.0,539.0,83.44,16.018214998770034,7945.5,127.2727272727273,-7.622159454394909,1992.5,-43.8327272727273,7.237247110904002,10643.549794498893,77.03,17.5536483377322,7250.5,127.2727272727273,-10.316401226828196,3393.049794498893,-50.24272727272729,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,539.0,0.2019230769230769,728.0,2011.0,129.30728241563057,2.918488187608616,3057.0,8.92181838951954,2.497502497502498,8134.0,20.31468531468532,0.42098569010611797,-5077.0,-11.39286692516578,2.4656829100892246,5828.0,14.37,3.496503496503497,10458.0,36.56643356643357,-1.0308205864142725,-4630.0,-22.196433566433576,3.4142135731001355,8119.0,27.72,4.370629370629372,9296.0
506,N037C,N037C,2009.0,503.0,127.46,20.104895104895107,8824.0,177.40559440559443,-11.398016219725356,5815.0,-49.945594405594434,12.818053013379028,8804.769326683292,112.86,20.51282051282051,8272.5,169.69230769230768,-7.694767499441484,532.2693266832921,-56.83230769230768,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,503.0,0.0,1103.0,2009.0,119.8913043478261, ,0.0,0.0,4.370629370629372,17648.0,77.13286713286715, ,-17648.0,-77.13286713286715, ,0.0,0.0,6.118881118881119,17648.0,107.986013986014, ,-17648.0,-107.986013986014, ,0.0,0.0,8.391608391608392,16545.0
507,K036B,K036B,2009.0,524.0,319.74,20.104895104895103,28832.0,579.6643356643357,-11.340572973433012,7650.0,-259.9243356643357,10.28821006239962,35841.9975645397,368.75,20.512820512820515,27030.0,554.4615384615385,-10.224610450420895,8811.997564539699,-185.71153846153845,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,524.0,0.0,3604.0,2009.0,116.4262390125298,4.780913961578274,93086.0,445.0361570274752,4.370629370629371,57664.0,252.02797202797208,0.410284590948903,35422.0,193.0081849995032,6.388998035363458,83985.0,536.58,6.118881118881119,57664.0,352.83916083916085,0.2701169164823387,26321.0,183.7408391608392,7.338374617231415,69559.0,510.45,8.391608391608392,54060.0
508,N038C,N038C,2009.0,504.0,266.28,20.104895104895103,19456.0,391.1608391608392,-11.912924638812962,13049.0,-124.88083916083916,10.91493939509443,20043.171297709923,218.77,20.51282051282051,18240.0,374.1538461538461,-9.59788111772608,1803.1712977099232,-155.38384615384612,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,504.0,0.0,2432.0,2009.0,124.1884009886396, ,0.0,0.0,4.370629370629371,38912.0,170.06993006993005, ,-38912.0,-170.06993006993005,4.702258726899384,487.0,2.29,6.118881118881119,38912.0,238.0979020979021,-1.4166223919817353,-38425.0,-235.8079020979021, ,0.0,0.0,8.39160839160839,36480.0
509,L031A,L031A,2011.0,510.0,235.88,15.765353786116114,25671.5,404.7202797202798,-9.630154680854323,12775.5,-168.8402797202798,7.398513532342317,29297.77705378817,216.76,16.808716659202585,24078.0,404.7202797202798,-9.410203126860267,5219.77705378817,-187.9602797202798,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,510.0,0.6354211663066954,2315.0,2011.0,133.04597701149424,1.2748573409603339,4499.0,5.735583176980541,2.4975024975024978,11816.0,29.51048951048951,-1.2226451565421639,-7317.0,-23.77490633350897,3.0836707152496627,17784.0,54.84,3.1737109798061494,22444.0,71.23076923076923,-0.09004026455648662,-4660.0,-16.390769230769223,4.035375040943334,21371.0,86.24,3.555958384999917,32698.0
510,N039C,N039C,2009.0,505.0,249.04,20.104895104895103,22480.0,451.9580419580419,-11.946069262934678,8044.0,-202.91804195804195,10.896254130335558,20410.68401486989,222.4,20.51282051282051,21075.0,432.30769230769226,-9.616566382484953,-664.3159851301098,-209.90769230769223,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,505.0,0.0,2810.0,2009.0,127.7404915839194, ,0.0,0.0,4.370629370629371,44960.0,196.5034965034965, ,-44960.0,-196.5034965034965, ,0.0,0.0,6.118881118881119,44960.0,275.1048951048951, ,-44960.0,-275.1048951048951, ,0.0,0.0,8.391608391608392,42150.0
511,N040C,N040C,2009.0,506.0,200.29,20.104895104895107,16800.0,337.76223776223776,-11.728765964714444,7112.0,-137.47223776223777,11.61910397778094,17070.163102015696,198.34,20.51282051282051,15750.0,323.07692307692304,-8.893716535039571,1320.1631020156965,-124.73692307692303,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,506.0,0.0,2100.0,2009.0,119.92024988780253,4.66428632468984,55012.0,256.59171929383746,4.37062937062937,33600.0,146.85314685314685,0.2936569540604701,21412.0,109.7385724406906,6.726961581244117,58435.0,393.09,6.118881118881119,33600.0,205.5944055944056,0.6080804623629978,24835.0,187.4955944055944,7.722137839377255,42136.0,325.38,8.39160839160839,31500.0
512,N041C,N041C,2009.0,507.0,120.15,20.104895104895107,12368.0,248.65734265734267,-12.775100082933175,4024.0,-128.50734265734266,7.403730535929823,14363.02948681599,106.34,20.512820512820515,11595.0,237.84615384615387,-13.109089976890692,2768.029486815991,-131.50615384615386,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,507.0,0.0,1546.0,2009.0,121.02276752974358,5.0248577621577795,37300.0,187.4271945284852,4.370629370629371,24736.0,108.1118881118881,0.6542283915284086,12564.0,79.31530641659708,7.457528637042776,36142.0,269.53,6.118881118881119,24736.0,151.35664335664336,1.3386475181616566,11406.0,118.1733566433566,8.178838471781214,29289.0,239.55,8.391608391608393,23190.0
513,N042C,N042C,2009.0,508.0,136.78,16.708476682253213,14109.5,235.74825174825173,-8.015753453781652,1625.5,-98.96825174825172,9.424086080321812,13274.49674523008,125.1,17.327062308987546,13416.5,232.46853146853144,-7.902976228665734,-142.0032547699193,-107.36853146853144,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,508.0,0.6616161616161615,1386.0,2009.0,120.25393689892584,4.681573019915669,37442.0,175.28745701168248,4.370629370629371,7504.0,32.7972027972028,0.3109436492862985,29938.0,142.49025421447968,7.067832941501867,28924.0,204.43,4.337368792345096,14770.0,64.06293706293707,2.730464149156771,14154.0,140.36706293706294,7.6305631772310845,21503.0,164.08,5.044136191677175,19947.0
514,N043C,N043C,2009.0,509.0,30.8,20.104895104895103,2456.0,49.37762237762237,-11.387091538520917,1077.0,-18.57762237762237,11.425678448578186,2718.43813387424,31.06,20.512820512820507,2302.5,47.23076923076922,-9.087142064242322,415.9381338742396,-16.17076923076922,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,509.0,0.0,307.0,2009.0,135.91853030224252,6.088920097443125,7170.0,43.657557098667205,4.37062937062937,4912.0,21.468531468531467,1.7182907268137546,2258.0,22.18902563013574,8.324614010463186,7837.0,65.24,6.118881118881118,4912.0,30.055944055944053,2.205732891582068,2925.0,35.18405594405594,11.226579520697168,4590.0,51.53,8.39160839160839,4605.0
515,L037B,L037B,2009.0,525.0,543.66,20.063368661868463,30396.0,609.8461538461538,-10.476530593836934,26313.0,-66.18615384615384,11.12479422976307,39782.30885529157,442.57,20.472107100646443,28501.0,583.4755244755244,-9.347312870883371,11281.308855291572,-140.90552447552437,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,525.0,0.0050131926121372,3790.0,2009.0,123.05977769634268,4.066921134015081,104909.0,426.65662924838807,4.37062937062937,60336.0,263.7062937062937,-0.30370823661428936,44573.0,162.95033554209436,6.208389146583122,90331.0,560.81,6.118881118881119,60336.0,369.1888111888112,0.08950802770200283,29995.0,191.6211888111888,7.896954455080516,75947.0,599.75,8.391608391608392,56565.0
516,L039B,L039B,2011.0,511.0,303.44,16.551576582016207,25624.5,424.1258741258743,-8.633616088317904,12698.5,-120.68587412587424,10.895373132433765,25338.278610962327,276.07,18.163848998966778,23350.0,424.1258741258743,-7.268475866533015,1988.2786109623264,-148.05587412587423,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,511.0,0.1248969497114591,2426.0,2011.0,128.35978835978838,2.485348733410048,1341.0,3.3328526515028742,2.4975024975024978,29722.0,74.23076923076924,-0.012153764092449837,-28381.0,-70.89791657926637,3.081274940647573,19797.0,61.0,3.3966881055631775,42456.0,144.20979020979024,-0.31541316491560467,-22659.0,-83.20979020979024,4.4644452955444915,31332.0,139.88,4.249694803192851,39422.0
517,L038A,L038A,2013.0,545.0,215.13,14.939762428571836,23345.5,348.7762237762238,-7.5449459841885,5746.5,-133.6462237762238,8.33660055374081,21039.75101953209,175.4,15.676745045677084,22248.0,348.7762237762238,-7.3401444919362735,-1208.24898046791,-173.37622377622378,2026-02-03 10:42:47.941078,data_gabungan.xlsx,1.0,545.0,0.2035087719298245,1995.0,2013.0,129.66692035979486, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,4.345794392523365,11770.0,51.15,2.4975024975024973,22246.0
